From	To
K1C12_HUMAN	KRT12
CDC5L_HUMAN	CDC5L
PSMD1_HUMAN	PSMD1
SDF2_HUMAN	SDF2
PFD5_HUMAN	PFDN5
PAFA2_HUMAN	PAFAH2
PARK7_HUMAN	PARK7
SORT_HUMAN	SORT1
VAT1_HUMAN	VAT1
LGMN_HUMAN	LGMN
DNJC2_HUMAN	DNAJC2
NUP88_HUMAN	NUP88
PKP4_HUMAN	PKP4
PI3R4_HUMAN	PIK3R4
P2RX4_HUMAN	P2RX4
NEUS_HUMAN	SERPINI1
S10AD_HUMAN	S100A13
SCAFB_HUMAN	SCAF11
TSNAX_HUMAN	TSNAX
SPS2_HUMAN	SEPHS2
EIF3C_HUMAN	EIF3C
TTC1_HUMAN	TTC1
DNJC7_HUMAN	DNAJC7
PHB2_HUMAN	PHB2
CSN8_HUMAN	COPS8
C560_HUMAN	SDHC
CHP1_HUMAN	CHP1
M3K5_HUMAN	MAP3K5
ATX2_HUMAN	ATXN2
METH_HUMAN	MTR
HCD2_HUMAN	HSD17B10
COCA1_HUMAN	COL12A1
SMAD5_HUMAN	SMAD5
SEPT5_HUMAN	SEPTIN5
SGMR1_HUMAN	SIGMAR1
ROAA_HUMAN	HNRNPAB
LITAF_HUMAN	LITAF
NP1L4_HUMAN	NAP1L4
MGST2_HUMAN	MGST2
SNAG_HUMAN	NAPG
THIOM_HUMAN	TXN2
ATP5S_HUMAN	DMAC2L
MIPEP_HUMAN	MIPEP
ACON_HUMAN	ACO2
TM9S2_HUMAN	TM9SF2
COQ7_HUMAN	COQ7
S29A1_HUMAN	SLC29A1
TS101_HUMAN	TSG101
CIB1_HUMAN	CIB1
CPNE1_HUMAN	CPNE1
TCPH_HUMAN	CCT7
MYD88_HUMAN	MYD88
EBP2_HUMAN	EBNA1BP2
ANM1_HUMAN	PRMT1
CTRC_HUMAN	CTRC
BAG1_HUMAN	BAG1
PLCA_HUMAN	AGPAT1
PKP2_HUMAN	PKP2
SH3G1_HUMAN	SH3GL1
SH3G2_HUMAN	SH3GL2
RARR2_HUMAN	RARRES2
VRK1_HUMAN	VRK1
AKAP9_HUMAN	AKAP9
NIPS1_HUMAN	NIPSNAP1
ARP5L_HUMAN	ARPC5L
MICU1_HUMAN	MICU1
PAIP2_HUMAN	PAIP2
KCD14_HUMAN	KCTD14
ZFY21_HUMAN	ZFYVE21
DDX50_HUMAN	DDX50
SMIM7_HUMAN	SMIM7
GRWD1_HUMAN	GRWD1
MACD1_HUMAN	MACROD1
TCF25_HUMAN	TCF25
ECSIT_HUMAN	ECSIT
MEP50_HUMAN	WDR77
CYBC1_HUMAN	CYBC1
VKOR1_HUMAN	VKORC1
DPH2_HUMAN	DPH2
RT63_HUMAN	MRPL57
KXDL1_HUMAN	KXD1
TBA1C_HUMAN	TUBA1C
SELS_HUMAN	SELENOS
APOL2_HUMAN	APOL2
MBB1A_HUMAN	MYBBP1A
NUD12_HUMAN	NUDT12
FYCO1_HUMAN	FYCO1
COR1B_HUMAN	CORO1B
LSMD1_HUMAN	NAA38
TXD17_HUMAN	TXNDC17
BUD13_HUMAN	BUD13
VPS25_HUMAN	VPS25
ZNT2_HUMAN	SLC30A2
RM45_HUMAN	MRPL45
CG050_HUMAN	C7orf50
TIRR_HUMAN	NUDT16L1
LZTS2_HUMAN	LZTS2
CAB45_HUMAN	SDF4
PAAF1_HUMAN	PAAF1
PYM1_HUMAN	PYM1
MIC25_HUMAN	CHCHD6
FSP1_HUMAN	AIFM2
PGAP4_HUMAN	PGAP4
ADPGK_HUMAN	ADPGK
UQCC2_HUMAN	UQCC2
MIEN1_HUMAN	MIEN1
SWET1_HUMAN	SLC50A1
SIKE1_HUMAN	SIKE1
PELO_HUMAN	PELO
PXL2A_HUMAN	PRXL2A
TRI56_HUMAN	TRIM56
ERP44_HUMAN	ERP44
LXN_HUMAN	LXN
S35A5_HUMAN	SLC35A5
NOL10_HUMAN	NOL10
NTPCR_HUMAN	NTPCR
SMAKA_HUMAN	C2orf88
TIM29_HUMAN	TIMM29
PADC1_HUMAN	PRADC1
TACO1_HUMAN	TACO1
HDHD3_HUMAN	HDHD3
GCP2_HUMAN	TUBGCP2
ESYT1_HUMAN	ESYT1
CCM2_HUMAN	CCM2
YIPF4_HUMAN	YIPF4
RTKN_HUMAN	RTKN
SEN34_HUMAN	TSEN34
CNPY3_HUMAN	CNPY3
ALG1_HUMAN	ALG1
INP5K_HUMAN	INPP5K
CSN4_HUMAN	COPS4
DIDO1_HUMAN	DIDO1
RBM42_HUMAN	RBM42
DCTN5_HUMAN	DCTN5
MCMBP_HUMAN	MCMBP
AASD1_HUMAN	AARSD1
DCNL5_HUMAN	DCUN1D5
RAMAC_HUMAN	RAMAC
AN32E_HUMAN	ANP32E
LRRC1_HUMAN	LRRC1
P4K2A_HUMAN	PI4K2A
TMM43_HUMAN	TMEM43
TBCD_HUMAN	TBCD
TM208_HUMAN	TMEM208
FUCO2_HUMAN	FUCA2
HGH1_HUMAN	HGH1
DHRS4_HUMAN	DHRS4
LMF2_HUMAN	LMF2
NDUF3_HUMAN	NDUFAF3
PR15L_HUMAN	PRR15L
MMTA2_HUMAN	MMTAG2
MKNK1_HUMAN	MKNK1
TBB6_HUMAN	TUBB6
CRUM3_HUMAN	CRB3
PAXX_HUMAN	PAXX
RPC3_HUMAN	POLR3C
HNRL1_HUMAN	HNRNPUL1
MSTO1_HUMAN	MSTO1
PDC10_HUMAN	PDCD10
HTAI2_HUMAN	HTATIP2
DDX23_HUMAN	DDX23
MIC26_HUMAN	APOO
BDH2_HUMAN	BDH2
MCRI2_HUMAN	MCRIP2
RCAF1_HUMAN	RAB5IF
ALG12_HUMAN	ALG12
CA050_HUMAN	C1orf50
MTNA_HUMAN	MRI1
SCMC3_HUMAN	SLC25A23
WDR18_HUMAN	WDR18
VAMP8_HUMAN	VAMP8
TBB2B_HUMAN	TUBB2B
FICD_HUMAN	FICD
LST8_HUMAN	MLST8
ASHWN_HUMAN	C2orf49
TM109_HUMAN	TMEM109
PBDC1_HUMAN	PBDC1
PTSS2_HUMAN	PTDSS2
UT14A_HUMAN	UTP14A
DUS23_HUMAN	DUSP23
TMED9_HUMAN	TMED9
TM147_HUMAN	TMEM147
NUP58_HUMAN	NUP58
GGACT_HUMAN	GGACT
GNL3_HUMAN	GNL3
SPA5L_HUMAN	SPATA5L1
TMUB1_HUMAN	TMUB1
TIM21_HUMAN	TIMM21
SARG_HUMAN	SARG
NUP85_HUMAN	NUP85
TPPP3_HUMAN	TPPP3
DDA1_HUMAN	DDA1
IFT27_HUMAN	IFT27
NUDT9_HUMAN	NUDT9
SYTM_HUMAN	TARS2
THIC_HUMAN	ACAT2
RBM4_HUMAN	RBM4
FUND2_HUMAN	FUNDC2
RPAP1_HUMAN	RPAP1
SF3B5_HUMAN	SF3B5
SFXN3_HUMAN	SFXN3
CHID1_HUMAN	CHID1
NADAP_HUMAN	SLC4A1AP
LS14B_HUMAN	LSM14B
TPSNR_HUMAN	TAPBPL
SRBS1_HUMAN	SORBS1
JAM3_HUMAN	JAM3
HINT2_HUMAN	HINT2
SGPP1_HUMAN	SGPP1
PLVAP_HUMAN	PLVAP
RFIP5_HUMAN	RAB11FIP5
TACAN_HUMAN	TMEM120A
NAA15_HUMAN	NAA15
B2L13_HUMAN	BCL2L13
ASPN_HUMAN	ASPN
SRRT_HUMAN	SRRT
AP1M1_HUMAN	AP1M1
HDHD5_HUMAN	HDHD5
MAK16_HUMAN	MAK16
PACN1_HUMAN	PACSIN1
ITPA_HUMAN	ITPA
RTF2_HUMAN	RTF2
CHM4A_HUMAN	CHMP4A
EIF2A_HUMAN	EIF2A
SC11C_HUMAN	SEC11C
CADM1_HUMAN	CADM1
PDIP3_HUMAN	POLDIP3
GNB1L_HUMAN	GNB1L
FUT8_HUMAN	FUT8
RM20_HUMAN	MRPL20
RM13_HUMAN	MRPL13
RM09_HUMAN	MRPL9
RM04_HUMAN	MRPL4
RM01_HUMAN	MRPL1
MK67I_HUMAN	NIFK
PAR6B_HUMAN	PARD6B
RT26_HUMAN	MRPS26
NEUL_HUMAN	NLN
CEP41_HUMAN	CEP41
PANK2_HUMAN	PANK2
RM37_HUMAN	MRPL37
GTPB4_HUMAN	GTPBP4
ASPC1_HUMAN	ASPSCR1
OSBL8_HUMAN	OSBPL8
UACA_HUMAN	UACA
DPH1_HUMAN	DPH1
WDR11_HUMAN	WDR11
REN3B_HUMAN	UPF3B
CRNL1_HUMAN	CRNKL1
TBL1R_HUMAN	TBL1XR1
UBL5_HUMAN	UBL5
PP12C_HUMAN	PPP1R12C
KPCD2_HUMAN	PRKD2
EDEM3_HUMAN	EDEM3
NIBA1_HUMAN	NIBAN1
UBXN6_HUMAN	UBXN6
API5_HUMAN	API5
NMES1_HUMAN	NMES1
DPY30_HUMAN	DPY30
TRIM5_HUMAN	TRIM5
TRIM4_HUMAN	TRIM4
TRIM2_HUMAN	TRIM2
K1C23_HUMAN	KRT23
FTO_HUMAN	FTO
ZDHC5_HUMAN	ZDHHC5
TB182_HUMAN	TNKS1BP1
UBE2O_HUMAN	UBE2O
XPO4_HUMAN	XPO4
LNP_HUMAN	LNPK
SRCN1_HUMAN	SRCIN1
MTMRC_HUMAN	MTMR12
WDR12_HUMAN	WDR12
YIPF3_HUMAN	YIPF3
TINAL_HUMAN	TINAGL1
NDEL1_HUMAN	NDEL1
ROGDI_HUMAN	ROGDI
PITH1_HUMAN	PITHD1
IMUP_HUMAN	IMUP
DERL2_HUMAN	DERL2
COMD5_HUMAN	COMMD5
DDX24_HUMAN	DDX24
RPA49_HUMAN	POLR1E
WDR61_HUMAN	WDR61
SLIRP_HUMAN	SLIRP
CC90B_HUMAN	CCDC90B
NIF3L_HUMAN	NIF3L1
EGLN1_HUMAN	EGLN1
CTDS1_HUMAN	CTDSP1
PIP30_HUMAN	PSME3IP1
MFF_HUMAN	MFF
NAA50_HUMAN	NAA50
LACRT_HUMAN	LACRT
UBA5_HUMAN	UBA5
MKRN2_HUMAN	MKRN2
LHPP_HUMAN	LHPP
T126A_HUMAN	TMEM126A
PAIP1_HUMAN	PAIP1
CLPB_HUMAN	CLPB
RB33B_HUMAN	RAB33B
LSG1_HUMAN	LSG1
F107B_HUMAN	FAM107B
NAT10_HUMAN	NAT10
COMD4_HUMAN	COMMD4
KLC2_HUMAN	KLC2
ILKAP_HUMAN	ILKAP
XRN2_HUMAN	XRN2
TOLIP_HUMAN	TOLLIP
SHRPN_HUMAN	SHARPIN
ARL6_HUMAN	ARL6
TKTL2_HUMAN	TKTL2
PAR12_HUMAN	PARP12
CSTFT_HUMAN	CSTF2T
WWP1_HUMAN	WWP1
PHS2_HUMAN	PCBD2
5NT3A_HUMAN	NT5C3A
CYRIA_HUMAN	CYRIA
DDX47_HUMAN	DDX47
RAB17_HUMAN	RAB17
MAGT1_HUMAN	MAGT1
RAB1B_HUMAN	RAB1B
RM18_HUMAN	MRPL18
LMA2L_HUMAN	LMAN2L
CCDC8_HUMAN	CCDC8
SNAB_HUMAN	NAPB
SIL1_HUMAN	SIL1
SDCB2_HUMAN	SDCBP2
APC1_HUMAN	ANAPC1
I2BPL_HUMAN	IRF2BPL
CYTM1_HUMAN	CYSTM1
NUCKS_HUMAN	NUCKS1
TMX4_HUMAN	TMX4
ASCC2_HUMAN	ASCC2
REN3A_HUMAN	UPF3A
RBNS5_HUMAN	RBSN
ISCU_HUMAN	ISCU
OSBL2_HUMAN	OSBPL2
DJC25_HUMAN	DNAJC25
ATG5_HUMAN	ATG5
WDR13_HUMAN	WDR13
EHD4_HUMAN	EHD4
VP33B_HUMAN	VPS33B
VPS16_HUMAN	VPS16
VPS11_HUMAN	VPS11
SH3L3_HUMAN	SH3BGRL3
ARV1_HUMAN	ARV1
TARA_HUMAN	TRIOBP
3BHS7_HUMAN	HSD3B7
SLK_HUMAN	SLK
LRMDA_HUMAN	LRMDA
PDCL3_HUMAN	PDCL3
IF3M_HUMAN	MTIF3
TAOK3_HUMAN	TAOK3
RBGPR_HUMAN	RAB3GAP2
ADNP_HUMAN	ADNP
DPH5_HUMAN	DPH5
DHX36_HUMAN	DHX36
IPYR2_HUMAN	PPA2
SPNS1_HUMAN	SPNS1
RM46_HUMAN	MRPL46
PININ_HUMAN	PNN
TTYH1_HUMAN	TTYH1
E41LB_HUMAN	EPB41L4B
TM245_HUMAN	TMEM245
BACD3_HUMAN	KCTD10
CPVL_HUMAN	CPVL
MOD5_HUMAN	TRIT1
CK068_HUMAN	C11orf68
GPT_HUMAN	DPAGT1
GHITM_HUMAN	GHITM
BOLA2_HUMAN	BOLA2
BOLA2_HUMAN	BOLA2B
TMX1_HUMAN	TMX1
NELFA_HUMAN	NELFA
GCP60_HUMAN	ACBD3
BORG4_HUMAN	CDC42EP4
MUC13_HUMAN	MUC13
PTN23_HUMAN	PTPN23
UN45A_HUMAN	UNC45A
DNJC5_HUMAN	DNAJC5
CA198_HUMAN	C1orf198
CHM4B_HUMAN	CHMP4B
RWDD1_HUMAN	RWDD1
FN3K_HUMAN	FN3K
OFUT1_HUMAN	POFUT1
WNK1_HUMAN	WNK1
AMPB_HUMAN	RNPEP
GLP3L_HUMAN	GOLPH3L
GOLP3_HUMAN	GOLPH3
TBB1_HUMAN	TUBB1
DEFI6_HUMAN	DEF6
E41L1_HUMAN	EPB41L1
GAPR1_HUMAN	GLIPR2
TRABD_HUMAN	TRABD
EHD1_HUMAN	EHD1
ALG2_HUMAN	ALG2
HEAT1_HUMAN	HEATR1
RABE2_HUMAN	RABEP2
TFB2M_HUMAN	TFB2M
STEEP_HUMAN	STEEP1
CIA2A_HUMAN	CIAO2A
BICC1_HUMAN	BICC1
CC134_HUMAN	CCDC134
REEP4_HUMAN	REEP4
OPA3_HUMAN	OPA3
CIAO3_HUMAN	CIAO3
DHX33_HUMAN	DHX33
ACSS3_HUMAN	ACSS3
NOL6_HUMAN	NOL6
YTDC2_HUMAN	YTHDC2
AZI2_HUMAN	AZI2
ES8L2_HUMAN	EPS8L2
ESRP2_HUMAN	ESRP2
RPAP3_HUMAN	RPAP3
ALG9_HUMAN	ALG9
LDAH_HUMAN	LDAH
RIOX1_HUMAN	RIOX1
TM134_HUMAN	TMEM134
RANB3_HUMAN	RANBP3
GARE1_HUMAN	GAREM1
DCTP1_HUMAN	DCTPP1
SH24A_HUMAN	SH2D4A
RPF2_HUMAN	RPF2
SMYD3_HUMAN	SMYD3
AAMDC_HUMAN	AAMDC
WDR26_HUMAN	WDR26
TDRD3_HUMAN	TDRD3
CH033_HUMAN	C8orf33
KAT8_HUMAN	KAT8
PGES2_HUMAN	PTGES2
UBE2Z_HUMAN	UBE2Z
ACAD9_HUMAN	ACAD9
TBA4B_HUMAN	TUBA4B
PKRI1_HUMAN	PRKRIP1
NOL11_HUMAN	NOL11
DDX31_HUMAN	DDX31
MET7A_HUMAN	METTL7A
MMRN2_HUMAN	MMRN2
CQ10B_HUMAN	COQ10B
EVA1A_HUMAN	EVA1A
AKTIP_HUMAN	AKTIP
PKHF2_HUMAN	PLEKHF2
ANKZ1_HUMAN	ANKZF1
GORS2_HUMAN	GORASP2
REEP1_HUMAN	REEP1
JUPI2_HUMAN	JPT2
GHC1_HUMAN	SLC25A22
MED20_HUMAN	MED20
ARMT1_HUMAN	ARMT1
CNO10_HUMAN	CNOT10
LRC40_HUMAN	LRRC40
SFXN1_HUMAN	SFXN1
SPE39_HUMAN	VIPAS39
COG4_HUMAN	COG4
AGO3_HUMAN	AGO3
VP37B_HUMAN	VPS37B
RM44_HUMAN	MRPL44
L2HDH_HUMAN	L2HGDH
CSN7B_HUMAN	COPS7B
NHEJ1_HUMAN	NHEJ1
CB39L_HUMAN	CAB39L
ELP3_HUMAN	ELP3
RPF1_HUMAN	RPF1
KT3K_HUMAN	FN3KRP
TBC17_HUMAN	TBC1D17
SYCM_HUMAN	CARS2
CERS4_HUMAN	CERS4
PPCS_HUMAN	PPCS
EAF6_HUMAN	MEAF6
SP30L_HUMAN	SAP30L
NMNA1_HUMAN	NMNAT1
MLXIP_HUMAN	MLXIP
NJMU_HUMAN	C17orf75
PKHA5_HUMAN	PLEKHA5
RENT2_HUMAN	UPF2
GBB4_HUMAN	GNB4
XPO5_HUMAN	XPO5
GRPE1_HUMAN	GRPEL1
MYG1_HUMAN	MYG1
PKHA1_HUMAN	PLEKHA1
CYBP_HUMAN	CACYBP
RRAGC_HUMAN	RRAGC
IF122_HUMAN	IFT122
DEFM_HUMAN	PDF
RDH14_HUMAN	RDH14
CP4FB_HUMAN	CYP4F11
AS3MT_HUMAN	AS3MT
TENS1_HUMAN	TNS1
PLRKT_HUMAN	PLGRKT
S38AA_HUMAN	SLC38A10
SGK2_HUMAN	SGK2
TM165_HUMAN	TMEM165
TPC_HUMAN	SLC25A19
EMAL4_HUMAN	EML4
MRM3_HUMAN	MRM3
GLOD4_HUMAN	GLOD4
NEK6_HUMAN	NEK6
MCCB_HUMAN	MCCC2
NCOA5_HUMAN	NCOA5
MOV10_HUMAN	MOV10
MET14_HUMAN	METTL14
ARGAL_HUMAN	ARHGEF10L
CWC22_HUMAN	CWC22
VAT1L_HUMAN	VAT1L
E41L5_HUMAN	EPB41L5
SDF2L_HUMAN	SDF2L1
SYF1_HUMAN	XAB2
PREB_HUMAN	PREB
BRMS1_HUMAN	BRMS1
S10AE_HUMAN	S100A14
SRA1_HUMAN	SRA1
AT131_HUMAN	ATP13A1
GOPC_HUMAN	GOPC
RM47_HUMAN	MRPL47
LYRM4_HUMAN	LYRM4
SPCS_HUMAN	SEPSECS
CHM1A_HUMAN	CHMP1A
TM9S3_HUMAN	TM9SF3
APMAP_HUMAN	APMAP
TRXR2_HUMAN	TXNRD2
TUFT1_HUMAN	TUFT1
CD209_HUMAN	CD209
ABCB6_HUMAN	ABCB6
ARFG3_HUMAN	ARFGAP3
HM20A_HUMAN	HMG20A
RAB18_HUMAN	RAB18
PALMD_HUMAN	PALMD
SSU72_HUMAN	SSU72
VTA1_HUMAN	VTA1
SYSM_HUMAN	SARS2
RAB9B_HUMAN	RAB9B
RT30_HUMAN	MRPS30
EMC7_HUMAN	EMC7
ENY2_HUMAN	ENY2
SMDC1_HUMAN	SAYSD1
EXOS4_HUMAN	EXOSC4
OSGEP_HUMAN	OSGEP
DMAP1_HUMAN	DMAP1
ACO13_HUMAN	ACOT13
TIDC1_HUMAN	TIMMDC1
RIC8A_HUMAN	RIC8A
SEM4B_HUMAN	SEMA4B
GP108_HUMAN	GPR108
LUC7L_HUMAN	LUC7L
TMM9B_HUMAN	TMEM9B
LZTL1_HUMAN	LZTFL1
RM40_HUMAN	MRPL40
SSF1_HUMAN	PPAN
PLCB1_HUMAN	PLCB1
A1CF_HUMAN	A1CF
WASH6_HUMAN	WASH6P
RTN4_HUMAN	RTN4
HINT3_HUMAN	HINT3
MANBL_HUMAN	MANBAL
RPR1B_HUMAN	RPRD1B
XPP3_HUMAN	XPNPEP3
PFD4_HUMAN	PFDN4
NIT2_HUMAN	NIT2
AVEN_HUMAN	AVEN
EXOS3_HUMAN	EXOSC3
KI13B_HUMAN	KIF13B
XPP1_HUMAN	XPNPEP1
GEPH_HUMAN	GPHN
MYO5C_HUMAN	MYO5C
BIN3_HUMAN	BIN3
SAS10_HUMAN	UTP3
PDLI7_HUMAN	PDLIM7
ACSA_HUMAN	ACSS2
DBLOH_HUMAN	DIABLO
DDX21_HUMAN	DDX21
SAR1A_HUMAN	SAR1A
SIAS_HUMAN	NANS
SHLB2_HUMAN	SH3GLB2
EI2BG_HUMAN	EIF2B3
MBNL1_HUMAN	MBNL1
PXMP2_HUMAN	PXMP2
S17A5_HUMAN	SLC17A5
ST7_HUMAN	ST7
FBX6_HUMAN	FBXO6
PICK1_HUMAN	PICK1
PYRG2_HUMAN	CTPS2
DPOE3_HUMAN	POLE3
D39U1_HUMAN	SDR39U1
AAAS_HUMAN	AAAS
TBG2_HUMAN	TUBG2
STRN4_HUMAN	STRN4
ADPPT_HUMAN	AASDHPPT
OSTC_HUMAN	OSTC
SDHF3_HUMAN	SDHAF3
SMCO4_HUMAN	SMCO4
UBQL4_HUMAN	UBQLN4
SNX15_HUMAN	SNX15
HEBP1_HUMAN	HEBP1
ABC3C_HUMAN	APOBEC3C
VPS45_HUMAN	VPS45
PNO1_HUMAN	PNO1
RM17_HUMAN	MRPL17
PHP14_HUMAN	PHPT1
SERC1_HUMAN	SERINC1
KISHB_HUMAN	TMEM167B
RHG35_HUMAN	ARHGAP35
F1142_HUMAN	FAM114A2
PLCC_HUMAN	AGPAT3
C1GLT_HUMAN	C1GALT1
TOM22_HUMAN	TOMM22
LANC2_HUMAN	LANCL2
HOME2_HUMAN	HOMER2
HOME3_HUMAN	HOMER3
SYFB_HUMAN	FARSB
SYIM_HUMAN	IARS2
KLC4_HUMAN	KLC4
TREX1_HUMAN	TREX1
ATG3_HUMAN	ATG3
SIR3_HUMAN	SIRT3
PDS5B_HUMAN	PDS5B
MA2C1_HUMAN	MAN2C1
SAC1_HUMAN	SACM1L
OLA1_HUMAN	OLA1
ECHD1_HUMAN	ECHDC1
RBM12_HUMAN	RBM12
TB22B_HUMAN	TBC1D22B
LYRM2_HUMAN	LYRM2
ACS2L_HUMAN	ACSS1
PDRG1_HUMAN	PDRG1
DECR2_HUMAN	DECR2
ABHDA_HUMAN	ABHD10
T11L1_HUMAN	TCP11L1
STAU2_HUMAN	STAU2
SHFL_HUMAN	SHFL
DDX28_HUMAN	DDX28
LIN7C_HUMAN	LIN7C
PLCE_HUMAN	AGPAT5
TXLNG_HUMAN	TXLNG
SPS2L_HUMAN	SPATS2L
UFSP2_HUMAN	UFSP2
ABCF3_HUMAN	ABCF3
CYRIB_HUMAN	CYRIB
MITOS_HUMAN	ABCB8
OTULL_HUMAN	OTULINL
DD19A_HUMAN	DDX19A
GIMA4_HUMAN	GIMAP4
TBC23_HUMAN	TBC1D23
DCA13_HUMAN	DCAF13
IMP3_HUMAN	IMP3
EXOC1_HUMAN	EXOC1
INT9_HUMAN	INTS9
CC50A_HUMAN	TMEM30A
UQCC1_HUMAN	UQCC1
SEP11_HUMAN	SEPTIN11
PARVA_HUMAN	PARVA
PANK4_HUMAN	PANK4
TBC13_HUMAN	TBC1D13
EXD2_HUMAN	EXD2
DJC11_HUMAN	DNAJC11
INT7_HUMAN	INTS7
TMLH_HUMAN	TMLHE
ATD3A_HUMAN	ATAD3A
ARL8B_HUMAN	ARL8B
FGOP2_HUMAN	FGFR1OP2
EVA1B_HUMAN	EVA1B
DJC17_HUMAN	DNAJC17
INT13_HUMAN	INTS13
GNL3L_HUMAN	GNL3L
DDX18_HUMAN	DDX18
ASF1B_HUMAN	ASF1B
RT18A_HUMAN	MRPS18A
ARMC1_HUMAN	ARMC1
SDA1_HUMAN	SDAD1
PAPD1_HUMAN	MTPAP
NLE1_HUMAN	NLE1
NECP2_HUMAN	NECAP2
RPC2_HUMAN	POLR3B
RBM28_HUMAN	RBM28
ANO10_HUMAN	ANO10
RBM22_HUMAN	RBM22
BSDC1_HUMAN	BSDC1
DMAC2_HUMAN	DMAC2
WDR70_HUMAN	WDR70
TMM51_HUMAN	TMEM51
ARGL1_HUMAN	ARGLU1
SLTM_HUMAN	SLTM
PHAG1_HUMAN	PAG1
PIHD1_HUMAN	PIH1D1
PK1IP_HUMAN	PAK1IP1
HIF1N_HUMAN	HIF1AN
AKIP_HUMAN	AURKAIP1
GID8_HUMAN	GID8
RM22_HUMAN	MRPL22
CZIB_HUMAN	CZIB
BABA1_HUMAN	BABAM1
HPF1_HUMAN	HPF1
IRAK4_HUMAN	IRAK4
UCKL1_HUMAN	UCKL1
GEMI8_HUMAN	GEMIN8
TM160_HUMAN	TMEM160
F120C_HUMAN	FAM120C
COMD8_HUMAN	COMMD8
NDUBB_HUMAN	NDUFB11
NHP2_HUMAN	NHP2
OCAD1_HUMAN	OCIAD1
ADPRS_HUMAN	ADPRS
HYPK_HUMAN	HYPK
RAB20_HUMAN	RAB20
LYAR_HUMAN	LYAR
IMPA3_HUMAN	BPNT2
MIC19_HUMAN	CHCHD3
MED29_HUMAN	MED29
CKLF6_HUMAN	CMTM6
TM260_HUMAN	TMEM260
SYBU_HUMAN	SYBU
SIR5_HUMAN	SIRT5
MIO_HUMAN	MIOS
NSMA3_HUMAN	SMPD4
TEX10_HUMAN	TEX10
DCA16_HUMAN	DCAF16
THUM1_HUMAN	THUMPD1
TRM1_HUMAN	TRMT1
GDAP2_HUMAN	GDAP2
BABA2_HUMAN	BABAM2
QPCTL_HUMAN	QPCTL
ARL15_HUMAN	ARL15
CARF_HUMAN	CDKN2AIP
DJB12_HUMAN	DNAJB12
GAR1_HUMAN	GAR1
PP4R2_HUMAN	PPP4R2
DPP3_HUMAN	DPP3
TBA8_HUMAN	TUBA8
DDX56_HUMAN	DDX56
TE2IP_HUMAN	TERF2IP
BCLF1_HUMAN	BCLAF1
UTP6_HUMAN	UTP6
RM39_HUMAN	MRPL39
FKB11_HUMAN	FKBP11
TMOD3_HUMAN	TMOD3
BET1L_HUMAN	BET1L
UGGG2_HUMAN	UGGT2
UGGG1_HUMAN	UGGT1
FAKD2_HUMAN	FASTKD2
TECR_HUMAN	TECR
ERAP1_HUMAN	ERAP1
ARP10_HUMAN	ACTR10
USE1_HUMAN	USE1
CISD1_HUMAN	CISD1
GGA3_HUMAN	GGA3
F120A_HUMAN	FAM120A
GDE1_HUMAN	GDE1
WWOX_HUMAN	WWOX
GLTP_HUMAN	GLTP
SPG21_HUMAN	SPG21
GPC5B_HUMAN	GPRC5B
UBIP1_HUMAN	UBP1
COQ3_HUMAN	COQ3
MTCH1_HUMAN	MTCH1
NUDT4_HUMAN	NUDT4
HPBP1_HUMAN	HSPBP1
MAT2B_HUMAN	MAT2B
MYOF_HUMAN	MYOF
ITSN2_HUMAN	ITSN2
NOP53_HUMAN	NOP53
EHD3_HUMAN	EHD3
EHD2_HUMAN	EHD2
ARHGC_HUMAN	ARHGEF12
CNOT2_HUMAN	CNOT2
C1RL_HUMAN	C1RL
SPN90_HUMAN	NCKIPSD
TMOD2_HUMAN	TMOD2
CALL5_HUMAN	CALML5
OGFR_HUMAN	OGFR
LMCD1_HUMAN	LMCD1
SELN_HUMAN	SELENON
PALS2_HUMAN	PALS2
CHMP5_HUMAN	CHMP5
COMD9_HUMAN	COMMD9
CWC15_HUMAN	CWC15
RM15_HUMAN	MRPL15
THYN1_HUMAN	THYN1
NDUF4_HUMAN	NDUFAF4
HACD3_HUMAN	HACD3
CC167_HUMAN	CCDC167
EMC3_HUMAN	EMC3
NDUAD_HUMAN	NDUFA13
PDP1_HUMAN	PDP1
KCMF1_HUMAN	KCMF1
RAI14_HUMAN	RAI14
VAPA_HUMAN	VAPA
H2AW_HUMAN	MACROH2A2
RM27_HUMAN	MRPL27
GSKIP_HUMAN	GSKIP
TM14C_HUMAN	TMEM14C
SH3B4_HUMAN	SH3BP4
SEP10_HUMAN	SEPTIN10
CAMP3_HUMAN	CAMSAP3
CACO1_HUMAN	CALCOCO1
K1522_HUMAN	KIAA1522
VPS18_HUMAN	VPS18
RCC2_HUMAN	RCC2
RELCH_HUMAN	RELCH
DIP2B_HUMAN	DIP2B
JCAD_HUMAN	JCAD
SLAI2_HUMAN	SLAIN2
BCCIP_HUMAN	BCCIP
STK26_HUMAN	STK26
ARMX1_HUMAN	ARMCX1
COPZ2_HUMAN	COPZ2
ABI3_HUMAN	ABI3
FPRP_HUMAN	PTGFRN
CT2NL_HUMAN	CTTNBP2NL
TM181_HUMAN	TMEM181
IBTK_HUMAN	IBTK
HTR5B_HUMAN	HEATR5B
RRBP1_HUMAN	RRBP1
CPSF2_HUMAN	CPSF2
SYLC_HUMAN	LARS1
